train_1,train_2,train_3,train_4,train_5,train_6,train_7,train_8,train_9,train_10,train_11,train_12,train_13,train_14,train_15,train_16,train_17,train_18,train_19,train_20,train_21,train_22,train_23,train_24,train_25,train_26,train_27,train_28,train_29,train_30,train_31,train_32,train_33,train_34,train_35,train_36,train_37,train_38,train_39,train_40,train_41,train_42,train_43,train_44,train_45,train_46,train_47,train_48,train_49,train_50,train_51,train_52,train_53
0.270755270413061,3652.06517253703,4448.10555153554,9.25435789200512,32.4966736412416,47.2425316474521,2799.6651731348,64.6342014700871,122.884161611187,0.220145802540888,91.732961725154,49.9510497794119,2704.98178476797,25.1688164151957,48.9003094799741,3324.46264519584,22.8994482680489,66.6727874036437,5.5930286555896,279.237887398587,102.474097095345,92.1069541281132,32.1094436201909,14.9638810026868,18.6269479522735,6.06194802447759,16.5215869254244,4.01200795549556,32.6030616432135,21.6327253424898,13.2158768519461,0.895805691036914,15.8370605009983,5.4091507744834,6.6091991176433,3.33372291391835,0.00651561784211304,0.579537681816969,0.188677598886215,53.9899794977031,43.2472300818687,62.8787101155933,53.183666413053,26.6030954236893,60.6162768869551,1,26.2468911361866,37.1844623179828,46.4075345547972,1,36.0600105681486,11.482887123938,100
0.268906251933629,3683.29795811594,4401.52188362319,9.25073756202329,32.441364132008,47.4718727451393,2801.24970488652,65.56877162958,122.918829256249,0.214320860423618,91.9797975692148,50.2494933901917,2706.96432688795,25.2039010588502,49.8304122885707,3327.31384651954,22.8327913193497,66.6672249856137,2.32563978337411,279.312908131802,102.449092113719,92.4812953957274,32.1094436201909,14.9638810026868,18.6269479522735,6.06194802447759,16.5215869254244,4.01200795549556,32.6030616432135,21.6327253424898,13.2158768519461,0.895805691036914,15.8370605009983,5.4091507744834,6.6091991176433,3.33372291391835,0.00651561784211304,0.579537681816969,0.188677598886215,53.9899794977031,43.2472300818687,62.8897895361197,53.1673236360032,26.4800692443626,60.592285967793,1,26.3559153169472,37.1790507749559,46.4003137467784,1,36.074586574226,10.9651638235577,100
0.268369185122137,3621.26192668871,4454.98319607776,9.20791860719506,32.01215849818,47.4821710630924,2799.05646421161,63.9791949241278,122.91211457111,0.219257417489024,91.7120184366637,49.2687638370158,2704.38635957854,25.2801387307384,49.418719874232,3325.09234210669,22.8651020347675,66.6869602816591,4.29732092123708,278.996270843214,102.457007972593,91.6453082743423,32.4743570746705,14.8490423925574,18.4487702189158,6.06602352461984,16.4721869992366,4.0464231863378,32.5010623864503,21.8446411705131,13.0710017678257,0.938536271626745,16.1633337946506,5.3764001751433,6.72919816633957,3.14226748712327,0.00651561784211304,0.579537681816969,0.188677598886215,53.9899794977031,43.2472300818687,62.888699737319,53.1566387906876,26.4521772780599,60.6037780624945,1,26.5918050134797,37.2031381375265,46.4257172219294,1,36.0583672625362,13.350817999258,100
0.27091326915381,3667.21488775802,4418.00518992417,9.15904684915732,32.1006133239216,47.1044228517509,2800.09258928001,65.7722698636163,122.919204361097,0.21572826183163,91.821950878728,48.1833123636361,2706.06674984807,25.2655344993551,50.4355724971841,3325.73990345747,22.9992834070422,66.6542827220501,5.4012800167767,279.185510840953,102.446873295853,92.316842442918,32.4743570746705,14.8490423925574,18.4487702189158,6.06602352461984,16.4721869992366,4.0464231863378,32.5010623864503,21.8446411705131,13.0710017678257,0.938536271626745,16.1633337946506,5.3764001751433,6.72919816633957,3.14226748712327,0.00651561784211304,0.579537681816969,0.188677598886215,53.9899794977031,43.2472300818687,62.9011345226943,53.1451633840511,26.4280750978046,60.5790002877948,1,26.3958658739802,37.1868383160219,46.4328368610222,1,35.9382603503551,11.5594023412024,100
0.264299050626137,3635.99060794192,4472.43282189255,9.237930755027,32.0545060260083,47.1129508666539,2799.64180930805,65.4114625582375,122.905951951241,0.213301141821599,91.7910363093433,50.5851500991776,2705.54731132836,25.3027991351296,49.4285765779084,3325.13091649151,22.8525748401335,66.6829455440862,3.74390436112793,279.117503241137,102.452247188015,91.8134564454326,32.0004613480823,14.7217950803583,18.632408091244,5.8141391620447,17.0346285473416,4.0495798971283,32.9046424694503,21.7901401297418,13.5083387732525,0.841595170695422,16.3382824844473,5.38956499551217,6.6068561580133,3.26576914179086,0.0087986034046099,0.582049096182232,0.195455550051263,54.0610658486027,44.6601650468297,62.8921505019762,53.1461020955556,26.1220383927422,60.620777270477,1,26.4675391207405,37.1923306784523,46.434192956722,1,35.875369981637,12.0294225586807,100
0.262914901351855,3663.55343250564,4432.38731070694,9.19597822767274,32.5593796770735,47.6523384576232,2799.81433016266,65.5069308269546,122.914542491141,0.21910247807952,91.7421830365972,49.0932492772998,2705.03199099733,25.256514512561,49.8344327507259,3325.08083709041,22.7490681820711,66.6191808317132,2.71206840513134,279.785111465735,102.461126908471,92.3918193745044,32.0004613480823,14.7217950803583,18.632408091244,5.8141391620447,17.0346285473416,4.0495798971283,32.9046424694503,21.7901401297418,13.5083387732525,0.841595170695422,16.3382824844473,5.38956499551217,6.6068561580133,3.26576914179086,0.0087986034046099,0.582049096182232,0.195455550051263,54.0610658486027,44.6601650468297,62.9028006104576,53.1636491781393,25.9044830517948,60.6901493038222,1,26.2599285891222,37.2064080015575,46.4526298411284,1,35.9469800842539,14.2042960559857,100
0.265995590965529,3670.15596125726,4417.24386676284,9.3287909610379,32.0273311313975,47.0558612265451,2800.16779683157,64.8272606030382,122.891703926586,0.216212170111583,91.7573960179284,50.0194096849661,2705.89630568112,25.1021725166372,50.0266046221663,3325.50386847629,22.8907954760256,66.6480134593306,5.46711484830169,279.414723207215,102.464756571545,92.0917908073717,32.1630715395224,14.8016871272587,19.1865674565668,6.03348022456219,16.4969658070532,4.06642490413369,32.4053754193271,21.7911350672491,13.0387787466474,0.929161056635258,15.9906061720726,5.36227519063506,6.64827328656267,3.17035781126099,0.0087986034046099,0.582049096182232,0.195455550051263,54.0610658486027,44.6601650468297,62.8952954089661,53.1657811544655,26.0317349293763,60.6395952926385,1,26.2900264290181,37.222501491093,46.4467928939301,1,35.9963422099966,10.8170337869088,100
0.266253498296758,3649.36160048746,4430.95574696834,9.26934126779238,31.8701936346612,47.4482547697157,2798.90275375252,64.3000022390829,122.901135507761,0.215772119238732,91.6896112728622,50.5356485980594,2704.71792126874,25.3539016795259,47.8936952515697,3324.98903244166,23.0530522486856,66.601566121646,6.54098045403877,279.024390418088,102.459633663863,91.9091447253653,32.1630715395224,14.8016871272587,19.1865674565668,6.03348022456219,16.4969658070532,4.06642490413369,32.4053754193271,21.7911350672491,13.0387787466474,0.929161056635258,15.9906061720726,5.36227519063506,6.64827328656267,3.17035781126099,0.0087986034046099,0.582049096182232,0.195455550051263,54.0610658486027,44.6601650468297,62.8924268484794,53.1508127183259,26.1202937596782,60.5734568472634,1,26.233520470219,37.2085652551996,46.4195203128124,1,35.976147998179,12.0049431829038,100
0.269390196418299,3637.72903207128,4449.37841901091,9.2063737520595,32.0196480956153,47.2532315776025,2799.07350884262,66.0875767892594,122.889360699381,0.215523475297692,91.7764335682604,49.6718549403724,2705.77815882409,25.3759189074984,51.1888067040015,3325.1844619007,22.8216622403161,66.5906265687212,2.46621618887229,279.528113544416,102.462975049956,92.2617253913537,32.0456161635767,14.8160375096201,18.9636071575799,6.06796502272445,16.6419351076691,4.02766418468534,33.2254535590179,21.6950144042363,13.4527456849577,0.810234024374731,15.9586326971412,5.34136475889571,6.57084348207228,3.22399986286562,0.0087986034046099,0.582049096182232,0.195455550051263,54.0610658486027,44.6601650468297,62.8883409498825,53.1536119882049,26.5161336564386,60.4359074433345,1,26.0329009008933,37.2070711324483,46.4144749005144,1,36.0164354105789,10.8111873150162,100
0.273186680856676,3676.37115855873,4452.87585302914,9.21362430471766,32.4874392817402,47.6450369980986,2800.00899114237,65.3697221420483,122.904435021078,0.214265610228266,91.8788181796387,50.360642538014,2706.09261309633,25.3718344841751,49.7478089582576,3326.15607270005,22.6774317993632,66.6518219055754,4.03766064451002,279.384725297559,102.459910569343,92.2768598955387,32.0456161635767,14.8160375096201,18.9636071575799,6.06796502272445,16.6419351076691,4.02766418468534,33.2254535590179,21.6950144042363,13.4527456849577,0.810234024374731,15.9586326971412,5.34136475889571,6.57084348207228,3.22399986286562,0.0190628178371462,0.569254298243431,0.194703674745933,54.0430880686744,44.569893971543,62.8790243204308,53.1566305433126,26.8103579987267,60.4216233677271,1,26.0777824319822,37.1965011965377,46.4052293630937,1,35.9824009491458,14.0443903210772,100
0.273719261265018,3649.41852647409,4429.9203644184,9.26803133668396,32.0449423789059,47.5119861311914,2800.43982629874,65.1134715227894,122.901592733527,0.212966240851767,91.9168447964851,50.1044265733141,2706.39186688649,25.5389284951612,50.1992522106629,3325.6605213675,22.9800700907988,66.6490223158969,5.05132548917103,279.679239321484,102.455641732157,92.4824638530565,32.177272052411,14.9527228247215,19.153152599999,6.02882498821458,16.5777455062451,4.06613496402194,32.7788181400702,21.6323489390877,13.6134563271774,0.916318432704811,16.0934147667534,5.35682380082224,6.60030061934746,3.24776652447966,0.0190628178371462,0.569254298243431,0.194703674745933,54.0430880686744,44.569893971543,62.8754195382695,53.1705223814994,26.94016432625,60.4761787173023,1,26.105533521722,37.204250995134,46.4286527267518,1,36.0685788190243,11.9133074546071,100
0.274852914355724,3683.96033104628,4400.59838122648,9.17985736468506,32.0038139721162,47.5354088325837,2802.21158480446,64.9337792067156,122.923423345936,0.213804556310007,92.1496141239257,49.9030166402455,2707.83165215557,25.3346622120443,47.9215679462588,3327.86101903409,22.8253732134729,66.7358198944556,5.58312079889077,279.557483716461,102.389278259423,92.6474090868448,32.177272052411,14.9527228247215,19.153152599999,6.02882498821458,16.5777455062451,4.06613496402194,32.7788181400702,21.6323489390877,13.6134563271774,0.916318432704811,16.0934147667534,5.35682380082224,6.60030061934746,3.24776652447966,0.0190628178371462,0.569254298243431,0.194703674745933,54.0430880686744,44.569893971543,62.881136414723,53.1806573343127,27.0388768789717,60.4868968499266,1,26.5054730635546,37.1755223495609,46.4257257141879,1,36.1185053652904,14.5039668132011,100
0.277586440503238,3658.90130509377,4467.18522415113,9.21520258080922,32.1206140960693,47.1980199684307,2802.84341627624,65.7687248652641,122.907351003756,0.222385812429337,92.2091874616955,48.1733415321921,2709.09048284983,25.4046453424182,49.6464342157416,3329.57568404979,22.5519966909617,66.8200253335171,5.11575685477284,279.402362700669,102.39202345591,92.5387801491387,32.8425140423081,14.8827794460891,18.6485927723324,5.85074447877369,16.4854378368564,4.06283986952785,32.7971233642233,21.6273718170643,13.3109059907641,0.809899466968367,15.865642538275,5.38876608351482,6.61509562783681,3.23430513912844,0.0190628178371462,0.569254298243431,0.194703674745933,54.0430880686744,44.569893971543,62.8762954351974,53.1922197738123,27.2057067634646,60.4781127247305,1,27.2309279938989,37.1825099901813,46.4527334520056,1,36.1538698806672,14.3962554900772,100
0.276638685263466,3617.4144747493,4439.98122523004,9.205330302412,32.0109480590099,46.8634531170056,2801.61223183388,64.867878596334,122.903780225201,0.228522504533096,92.1451669882699,48.4231246013259,2707.74824998533,25.1523012418288,48.8823034942294,3328.39109518931,22.8627224292511,66.8945726977833,3.25359688990601,279.495277167265,102.38790222802,92.4539565621436,32.8425140423081,14.8827794460891,18.6485927723324,5.85074447877369,16.4854378368564,4.06283986952785,32.7971233642233,21.6273718170643,13.3109059907641,0.809899466968367,15.865642538275,5.38876608351482,6.61509562783681,3.23430513912844,0.0190628178371462,0.569254298243431,0.194703674745933,54.0430880686744,44.569893971543,62.8747604994471,53.1745606479646,27.3242191063606,60.4299398891667,1,27.8203740745624,37.1331516522518,46.4340138954683,1,36.0129050492305,15.1319365504355,100
0.271551790017165,3655.3563344847,4408.03569235837,9.20502087947224,31.8926343120379,47.0421314458226,2800.60227575536,64.9667561490033,122.907607280102,0.230062883534875,92.0615493665843,47.9187100104188,2706.98817501225,25.142907975036,50.4795801633194,3326.95981501185,22.9794069855154,66.8865151189523,4.83484298036692,279.393395562638,102.402572194672,92.3015876366025,32.1687644383648,14.7397677256639,18.8229578835396,6.01520042982512,16.942115673494,4.01203753410842,32.9010715512483,21.8852107322892,12.668919367616,0.80351200289699,15.9080418051623,5.40076081690116,6.71748569539466,3.25416542633319,0.0186341102271937,0.570446629420898,0.183937645400692,53.9085548456496,43.0230771856873,62.8646961782374,53.1519081416127,26.8028441199355,60.5042692594639,1,28.1341774590754,37.1035033570306,46.3944230053866,1,36.1513092089528,15.1576465804906,100
